Date,Symbol,Caetgory,Description,Daily_Returns,Positive Rtn Indicator,Negative Rtn Indicator,Last_Event_Date,EventName,Days,DaysFromEvent,Days Cumulative,T Price,Nearest Event Date,indexedRtn
12/29/00,USDCHF,FX,USDCHF,-0.000611621,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.5995,1/3/01,0.02156924
1/1/01,USDCHF,FX,USDCHF,-0.012729498,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.5995,1/3/01,0.008565177
1/2/01,USDCHF,FX,USDCHF,-0.00130176,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.5995,1/3/01,0.007252266
1/3/01,USDCHF,FX,USDCHF,-0.00720005,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.5995,1/3/01,0
1/4/01,USDCHF,FX,USDCHF,0.019756174,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.5995,1/3/01,0.019756174
1/5/01,USDCHF,FX,USDCHF,-0.015572313,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.5995,1/3/01,0.003876211
1/8/01,USDCHF,FX,USDCHF,0.002055178,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.5995,1/3/01,0.005939356
1/9/01,USDCHF,FX,USDCHF,6.21504E-05,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.5995,1/3/01,0.006001876
1/10/01,USDCHF,FX,USDCHF,0.003045181,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.5995,1/3/01,0.009065333
4/11/01,USDCHF,FX,USDCHF,0.00756909,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.7285,4/18/01,-0.00653746
4/12/01,USDCHF,FX,USDCHF,-0.003435826,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.7285,4/18/01,-0.009950824
4/13/01,USDCHF,FX,USDCHF,-0.00262958,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.7285,4/18/01,-0.012554238
4/16/01,USDCHF,FX,USDCHF,0.003925475,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.7285,4/18/01,-0.008678045
4/17/01,USDCHF,FX,USDCHF,0,0,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.7285,4/18/01,-0.008678045
4/18/01,USDCHF,FX,USDCHF,0.008754012,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.7285,4/18/01,0
4/19/01,USDCHF,FX,USDCHF,0.001619902,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.7285,4/18/01,0.001619902
4/20/01,USDCHF,FX,USDCHF,-0.015537457,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.7285,4/18/01,-0.013942725
4/23/01,USDCHF,FX,USDCHF,-0.000762732,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.7285,4/18/01,-0.014694822
4/24/01,USDCHF,FX,USDCHF,0.000939463,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.7285,4/18/01,-0.013769164
4/25/01,USDCHF,FX,USDCHF,0.004927553,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.7285,4/18/01,-0.008909459
9/10/01,USDCHF,FX,USDCHF,5.92382E-05,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.6064,9/17/01,0.050921315
9/11/01,USDCHF,FX,USDCHF,0.000236939,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.6064,9/17/01,0.051170319
9/12/01,USDCHF,FX,USDCHF,-0.027359943,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.6064,9/17/01,0.022410359
9/13/01,USDCHF,FX,USDCHF,0.010655139,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.6064,9/17/01,0.033304283
9/14/01,USDCHF,FX,USDCHF,-0.006807639,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.6064,9/17/01,0.02626992
9/17/01,USDCHF,FX,USDCHF,-0.025597477,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.6064,9/17/01,0
9/18/01,USDCHF,FX,USDCHF,-0.001120518,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.6064,9/17/01,-0.001120518
9/19/01,USDCHF,FX,USDCHF,-0.004237816,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.6064,9/17/01,-0.005353586
9/20/01,USDCHF,FX,USDCHF,-0.002002754,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.6064,9/17/01,-0.007345618
9/21/01,USDCHF,FX,USDCHF,-0.005644049,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.6064,9/17/01,-0.012948207
9/24/01,USDCHF,FX,USDCHF,0.008072654,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.6064,9/17/01,-0.00498008
8/10/07,USDCHF,FX,USDCHF,0.002006353,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.2051,8/17/07,-0.005393743
8/13/07,USDCHF,FX,USDCHF,0.005506424,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.2051,8/17/07,8.29807E-05
8/14/07,USDCHF,FX,USDCHF,0.004729505,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.2051,8/17/07,0.004812879
8/15/07,USDCHF,FX,USDCHF,0.006689239,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.2051,8/17/07,0.011534313
8/16/07,USDCHF,FX,USDCHF,-0.002296965,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.2051,8/17/07,0.009210854
8/17/07,USDCHF,FX,USDCHF,-0.009126788,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.2051,8/17/07,0
8/20/07,USDCHF,FX,USDCHF,0.000414903,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.2051,8/17/07,0.000414903
8/21/07,USDCHF,FX,USDCHF,0.000331785,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.2051,8/17/07,0.000746826
8/22/07,USDCHF,FX,USDCHF,0.000165837,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.2051,8/17/07,0.000912787
8/23/07,USDCHF,FX,USDCHF,0.000746145,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.2051,8/17/07,0.001659613
8/24/07,USDCHF,FX,USDCHF,-0.004722061,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.2051,8/17/07,-0.003070285
1/15/08,USDCHF,FX,USDCHF,-0.000182999,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.0947,1/22/08,-0.001826985
1/16/08,USDCHF,FX,USDCHF,0.006946097,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.0947,1/22/08,0.005106422
1/17/08,USDCHF,FX,USDCHF,0.000463514,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.0947,1/22/08,0.005572303
1/18/08,USDCHF,FX,USDCHF,-0.001362645,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.0947,1/22/08,0.004202064
1/21/08,USDCHF,FX,USDCHF,0.007868644,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.0947,1/22/08,0.012103773
1/22/08,USDCHF,FX,USDCHF,-0.011959023,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.0947,1/22/08,0
1/23/08,USDCHF,FX,USDCHF,-0.003105874,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.0947,1/22/08,-0.003105874
1/24/08,USDCHF,FX,USDCHF,-0.003298818,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.0947,1/22/08,-0.006394446
1/25/08,USDCHF,FX,USDCHF,0.008660476,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.0947,1/22/08,0.002210651
1/28/08,USDCHF,FX,USDCHF,-0.007355622,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.0947,1/22/08,-0.005161231
1/29/08,USDCHF,FX,USDCHF,0.00408613,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.0947,1/22/08,-0.001096191
10/1/08,USDCHF,FX,USDCHF,0.003111238,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.12602,10/8/08,-0.000701586
10/2/08,USDCHF,FX,USDCHF,0.00892262,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.12602,10/8/08,0.008214774
10/3/08,USDCHF,FX,USDCHF,-0.007240568,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.12602,10/8/08,0.000914726
10/6/08,USDCHF,FX,USDCHF,0.018038241,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.12602,10/8/08,0.018969468
10/7/08,USDCHF,FX,USDCHF,-0.007486622,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.12602,10/8/08,0.011340829
10/8/08,USDCHF,FX,USDCHF,-0.011213657,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.12602,10/8/08,0
10/9/08,USDCHF,FX,USDCHF,0.002584324,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.12602,10/8/08,0.002584324
10/10/08,USDCHF,FX,USDCHF,0.00422524,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.12602,10/8/08,0.006820483
10/13/08,USDCHF,FX,USDCHF,0.002813796,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.12602,10/8/08,0.00965347
10/14/08,USDCHF,FX,USDCHF,-2.63878E-05,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.12602,10/8/08,0.009626827
10/15/08,USDCHF,FX,USDCHF,-0.004574002,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.12602,10/8/08,0.005008792
2/25/20,USDCHF,FX,USDCHF,-0.002901601,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.95568,3/3/20,0.021189101
2/26/20,USDCHF,FX,USDCHF,0.000686525,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.95568,3/3/20,0.021890172
2/27/20,USDCHF,FX,USDCHF,-0.009174688,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.95568,3/3/20,0.012514649
2/28/20,USDCHF,FX,USDCHF,-0.002655946,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.95568,3/3/20,0.009825465
3/2/20,USDCHF,FX,USDCHF,-0.006569472,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.95568,3/3/20,0.003191445
3/3/20,USDCHF,FX,USDCHF,-0.003181292,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,0.95568,3/3/20,0
3/4/20,USDCHF,FX,USDCHF,0.000680144,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.95568,3/3/20,0.000680144
3/5/20,USDCHF,FX,USDCHF,-0.011910115,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.95568,3/3/20,-0.011238071
3/6/20,USDCHF,FX,USDCHF,-0.008413233,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.95568,3/3/20,-0.019556755
3/9/20,USDCHF,FX,USDCHF,-0.012625535,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.95568,3/3/20,-0.031935376
3/10/20,USDCHF,FX,USDCHF,0.016072895,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.95568,3/3/20,-0.016375774
10/7/98,USDJPY,FX,USDJPY,-0.0296506,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,118.7,10/15/98,0.097304128
10/8/98,USDJPY,FX,USDJPY,-0.06756238,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,118.7,10/15/98,0.02316765
10/9/98,USDJPY,FX,USDJPY,-0.0248662,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,118.7,10/15/98,-0.002274642
10/13/98,USDJPY,FX,USDJPY,-0.008865997,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,118.7,10/15/98,-0.011120472
10/14/98,USDJPY,FX,USDJPY,0.013375362,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,118.7,10/15/98,0.00210615
10/15/98,USDJPY,FX,USDJPY,-0.002101723,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,118.7,10/15/98,0
10/16/98,USDJPY,FX,USDJPY,-0.02485257,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,118.7,10/15/98,-0.02485257
10/20/98,USDJPY,FX,USDJPY,-0.011835853,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,118.7,10/15/98,-0.036394271
10/21/98,USDJPY,FX,USDJPY,0.015037594,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,118.7,10/15/98,-0.02190396
10/22/98,USDJPY,FX,USDJPY,0.009474591,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,118.7,10/15/98,-0.0126369
10/23/98,USDJPY,FX,USDJPY,0.001962457,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,118.7,10/15/98,-0.010699242
12/27/00,USDJPY,FX,USDJPY,0.005844328,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,114.35,1/3/01,-0.006646261
12/28/00,USDJPY,FX,USDJPY,0.004841976,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,114.35,1/3/01,-0.001836467
12/29/00,USDJPY,FX,USDJPY,0.001226564,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,114.35,1/3/01,-0.000612156
1/1/01,USDJPY,FX,USDJPY,0.002537627,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,114.35,1/3/01,0.001923918
1/2/01,USDJPY,FX,USDJPY,-0.001658375,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,114.35,1/3/01,0.000262352
1/3/01,USDJPY,FX,USDJPY,-0.000262284,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,114.35,1/3/01,0
1/4/01,USDJPY,FX,USDJPY,-0.006646261,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,114.35,1/3/01,-0.006646261
1/5/01,USDJPY,FX,USDJPY,0.01725504,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,114.35,1/3/01,0.010494097
1/8/01,USDJPY,FX,USDJPY,0.004759844,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,114.35,1/3/01,0.015303892
1/9/01,USDJPY,FX,USDJPY,0.000258398,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,114.35,1/3/01,0.015566244
1/10/01,USDJPY,FX,USDJPY,0.0066305,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,114.35,1/3/01,0.022299956
4/11/01,USDJPY,FX,USDJPY,-0.005274515,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,123.34,4/18/01,0.009161667
4/12/01,USDJPY,FX,USDJPY,0.002570901,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,123.34,4/18/01,0.011756121
4/13/01,USDJPY,FX,USDJPY,-0.009455886,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,123.34,4/18/01,0.002189071
4/16/01,USDJPY,FX,USDJPY,0.008009061,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,123.34,4/18/01,0.010215664
4/17/01,USDJPY,FX,USDJPY,-0.002166934,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,123.34,4/18/01,0.008026593
4/18/01,USDJPY,FX,USDJPY,-0.00796268,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,123.34,4/18/01,0
4/19/01,USDJPY,FX,USDJPY,-0.010377817,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,123.34,4/18/01,-0.010377817
4/20/01,USDJPY,FX,USDJPY,-0.009257742,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,123.34,4/18/01,-0.019539484
4/23/01,USDJPY,FX,USDJPY,0.002067312,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,123.34,4/18/01,-0.017512567
4/24/01,USDJPY,FX,USDJPY,0.000577653,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,123.34,4/18/01,-0.01694503
4/25/01,USDJPY,FX,USDJPY,0.00857732,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,123.34,4/18/01,-0.008513053
9/10/01,USDJPY,FX,USDJPY,0.002566438,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,117.86,9/17/01,0.027490243
9/11/01,USDJPY,FX,USDJPY,-0.000578035,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,117.86,9/17/01,0.026896318
9/12/01,USDJPY,FX,USDJPY,-0.012806742,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,117.86,9/17/01,0.013745121
9/13/01,USDJPY,FX,USDJPY,0.000334784,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,117.86,9/17/01,0.014084507
9/14/01,USDJPY,FX,USDJPY,-0.005354752,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,117.86,9/17/01,0.008654336
9/17/01,USDJPY,FX,USDJPY,-0.008580081,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,117.86,9/17/01,0
9/18/01,USDJPY,FX,USDJPY,-0.000424232,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,117.86,9/17/01,-0.000424232
9/19/01,USDJPY,FX,USDJPY,-0.004074357,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,117.86,9/17/01,-0.004496861
9/20/01,USDJPY,FX,USDJPY,0.002301202,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,117.86,9/17/01,-0.002206007
9/21/01,USDJPY,FX,USDJPY,-0.01037415,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,117.86,9/17/01,-0.012557271
9/24/01,USDJPY,FX,USDJPY,0.010053274,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,117.86,9/17/01,-0.002630239
8/10/07,USDJPY,FX,USDJPY,0.003131877,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,114.19,8/17/07,0.037831684
8/13/07,USDJPY,FX,USDJPY,-0.00236267,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,114.19,8/17/07,0.03537963
8/14/07,USDJPY,FX,USDJPY,-0.00566692,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,114.19,8/17/07,0.029512216
8/15/07,USDJPY,FX,USDJPY,-0.008251106,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,114.19,8/17/07,0.021017602
8/16/07,USDJPY,FX,USDJPY,-0.023501158,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,114.19,8/17/07,-0.002977494
8/17/07,USDJPY,FX,USDJPY,0.002986386,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,114.19,8/17/07,0
8/20/07,USDJPY,FX,USDJPY,0.005954987,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,114.19,8/17/07,0.005954987
8/21/07,USDJPY,FX,USDJPY,-0.003917472,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,114.19,8/17/07,0.002014187
8/22/07,USDJPY,FX,USDJPY,0.007865758,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,114.19,8/17/07,0.009895788
8/23/07,USDJPY,FX,USDJPY,0.00745751,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,114.19,8/17/07,0.017427095
8/24/07,USDJPY,FX,USDJPY,0.001635393,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,114.19,8/17/07,0.019090989
1/15/08,USDJPY,FX,USDJPY,-0.012760645,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,106.42,1/22/08,0.003241872
1/16/08,USDJPY,FX,USDJPY,0.008008242,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,106.42,1/22/08,0.011276076
1/17/08,USDJPY,FX,USDJPY,-0.010174689,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,106.42,1/22/08,0.000986657
1/18/08,USDJPY,FX,USDJPY,0.001032621,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,106.42,1/22/08,0.002020297
1/21/08,USDJPY,FX,USDJPY,-0.006226849,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,106.42,1/22/08,-0.004219132
1/22/08,USDJPY,FX,USDJPY,0.004237008,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,106.42,1/22/08,0
1/23/08,USDJPY,FX,USDJPY,0.002537117,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,106.42,1/22/08,0.002537117
1/24/08,USDJPY,FX,USDJPY,0.004414659,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,106.42,1/22/08,0.006962977
1/25/08,USDJPY,FX,USDJPY,-0.003275445,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,106.42,1/22/08,0.003664725
1/28/08,USDJPY,FX,USDJPY,0.000608557,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,106.42,1/22/08,0.004275512
1/29/08,USDJPY,FX,USDJPY,0.00205848,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,106.42,1/22/08,0.006342793
10/1/08,USDJPY,FX,USDJPY,-0.003648018,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,99.107,10/8/08,0.06650388
10/2/08,USDJPY,FX,USDJPY,-0.003699219,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,99.107,10/8/08,0.062558649
10/3/08,USDJPY,FX,USDJPY,-0.001642816,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,99.107,10/8/08,0.060813061
10/6/08,USDJPY,FX,USDJPY,-0.031807027,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,99.107,10/8/08,0.027071751
10/7/08,USDJPY,FX,USDJPY,-0.003389331,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,99.107,10/8/08,0.023590665
10/8/08,USDJPY,FX,USDJPY,-0.023046971,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,99.107,10/8/08,0
10/9/08,USDJPY,FX,USDJPY,0.006941992,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,99.107,10/8/08,0.006941992
10/10/08,USDJPY,FX,USDJPY,0.004388997,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,99.107,10/8/08,0.011361458
10/13/08,USDJPY,FX,USDJPY,0.017479273,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,99.107,10/8/08,0.029039321
10/14/08,USDJPY,FX,USDJPY,0.000705986,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,99.107,10/8/08,0.029765809
10/15/08,USDJPY,FX,USDJPY,-0.020880488,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,99.107,10/8/08,0.008263796
2/25/20,USDJPY,FX,USDJPY,-0.004489936,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,107.094,3/3/20,0.028955871
2/26/20,USDJPY,FX,USDJPY,0.00205091,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,107.094,3/3/20,0.031066166
2/27/20,USDJPY,FX,USDJPY,-0.007616305,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,107.094,3/3/20,0.023213252
2/28/20,USDJPY,FX,USDJPY,-0.013770761,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,107.094,3/3/20,0.009122827
3/2/20,USDJPY,FX,USDJPY,0.002007939,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,107.094,3/3/20,0.011149084
3/3/20,USDJPY,FX,USDJPY,-0.011026152,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,107.094,3/3/20,0
3/4/20,USDJPY,FX,USDJPY,0.004005827,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,107.094,3/3/20,0.004005827
3/5/20,USDJPY,FX,USDJPY,-0.012713559,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,107.094,3/3/20,-0.008758661
3/6/20,USDJPY,FX,USDJPY,-0.00767738,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,107.094,3/3/20,-0.016368798
3/9/20,USDJPY,FX,USDJPY,-0.028327052,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,107.094,3/3/20,-0.04423217
3/10/20,USDJPY,FX,USDJPY,0.032005627,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,107.094,3/3/20,-0.013642221
10/7/98,GBPJPY,FX,GBPJPY,-0.02960308,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,202.5,10/15/98,0.082962963
10/8/98,GBPJPY,FX,GBPJPY,-0.052302782,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,202.5,10/15/98,0.026320988
10/9/98,GBPJPY,FX,GBPJPY,-0.024491171,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,202.5,10/15/98,0.001185185
10/13/98,GBPJPY,FX,GBPJPY,-0.019532406,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,202.5,10/15/98,-0.01837037
10/14/98,GBPJPY,FX,GBPJPY,0.023493309,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,202.5,10/15/98,0.004691358
10/15/98,GBPJPY,FX,GBPJPY,-0.004669452,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,202.5,10/15/98,0
10/16/98,GBPJPY,FX,GBPJPY,-0.021679012,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,202.5,10/15/98,-0.021679012
10/20/98,GBPJPY,FX,GBPJPY,-0.018020292,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,202.5,10/15/98,-0.039308642
10/21/98,GBPJPY,FX,GBPJPY,0.016808882,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,202.5,10/15/98,-0.023160494
10/22/98,GBPJPY,FX,GBPJPY,0.004297053,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,202.5,10/15/98,-0.018962963
10/23/98,GBPJPY,FX,GBPJPY,0.002718212,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,202.5,10/15/98,-0.016296296
